drift_event_id,control_name,control_type,baseline_value,current_value,change_type,severity,operator_name,operator_email,approver_name,approver_email,change_date,change_reason,status,compliance_impact,is_approved_change,is_ci_cd_change,is_emergency_change,security_rule_score,rule_risk_level,recommended_remediation_commands,ml_risk_score,predicted_risk_level,ml_confidence,anomaly_score,anomaly_flag,anomaly_confidence,priority_score,priority_level,priority_reason,event_type,source,event_id,actor,approver,metadata
DRF00491,Control-88,Logging,enabled=True,enabled=False,Enable,Low,Fatima Sharma,fatima.sharma@company.com,Daniel Iyer,daniel.iyer@company.com,2026-04-04 10:54:40,Emergency Fix,Mitigated,NIST,0,0,1,0,LOW,[],25.62,LOW,67.61,0.028,False,44.63,15.66,LOW,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00335,Control-54,Access_Control,enabled=False,enabled=False,Update,Info,Brian Singh,brian.singh@company.com,Steven Sharma,steven.sharma@company.com,2026-04-04 10:54:40,Troubleshooting,Remediated,NIST,0,0,0,0,LOW,[],22.8,LOW,77.79,0.0334,False,35.71,13.34,LOW,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00260,Control-85,Endpoint,enabled=True,enabled=False,Remove,Medium,Deepika Das,deepika.das@company.com,Matthew Ghosh,matthew.ghosh@company.com,2026-04-04 10:54:40,Security Update,Drifted,GDPR,1,0,0,87,HIGH,['re-enable endpoint protection for the device and initiate a full malware scan'],73.93,HIGH,54.65,0.0247,False,50.04,76.88,HIGH,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00363,Control-66,DLP,enabled=False,enabled=False,Enable,Medium,Ronald Thompson,ronald.thompson@company.com,Sophia Gupta,sophia.gupta@company.com,2026-04-04 10:54:40,Security Update,Remediated,PCI,1,0,0,0,LOW,[],24.4,LOW,71.9,0.0211,False,55.82,16.91,LOW,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00396,Control-45,Endpoint,enabled=True,enabled=True,Rollback,Low,Elena Lewis,elena.lewis@company.com,Leila Martinez,leila.martinez@company.com,2026-04-04 10:54:40,Policy Change,Compliant,CIS,0,0,0,0,LOW,[],28.65,LOW,61.74,0.0325,False,37.24,15.61,LOW,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00293,Control-13,Endpoint,enabled=True,enabled=False,Rollback,Medium,Gary Thomas,gary.thomas@company.com,Maria Moore,maria.moore@company.com,2026-04-04 10:54:40,Troubleshooting,Remediated,NIST,0,0,0,0,LOW,[],42.12,MEDIUM,67.3,0.0315,False,38.92,20.58,LOW,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00116,Control-47,Network_Segmentation,enabled=True,enabled=False,Modify,Info,Brian Martinez,brian.martinez@company.com,Amitabh Moore,amitabh.moore@company.com,2026-04-04 10:54:40,Policy Change,Drifted,PCI,0,0,0,0,LOW,[],49.07,MEDIUM,66.57,0.028,False,44.56,23.86,LOW,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00296,Control-93,Data_Protection,enabled=True,enabled=False,Rollback,Medium,Richard Rao,richard.rao@company.com,Brian Young,brian.young@company.com,2026-04-04 10:54:40,Emergency Fix,Remediated,NIST,0,0,1,0,LOW,[],40.97,MEDIUM,59.12,0.0345,False,33.97,19.43,LOW,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00066,Control-59,Cloud_Security,enabled=False,enabled=False,Enable,Medium,David Moore,david.moore@company.com,Rajesh Clark,rajesh.clark@company.com,2026-04-04 10:54:40,Emergency Fix,Drifted,CIS,0,0,1,0,LOW,[],47.5,MEDIUM,71.38,0.0357,False,31.98,21.42,LOW,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00486,Control-77,Vulnerability,enabled=True,enabled=True,Rollback,Info,Paul Davis,paul.davis@company.com,Rohan Martin,rohan.martin@company.com,2026-04-05 10:54:40,Policy Change,Drifted,NONE,0,0,0,0,LOW,[],37.36,LOW,44.0,0.0446,False,17.59,15.71,LOW,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00133,Control-98,Logging,enabled=True,enabled=True,Disable,High,Anjali Rao,anjali.rao@company.com,Deepika Singh,deepika.singh@company.com,2026-04-05 10:54:40,Security Update,Remediated,NIST,1,0,0,97,CRITICAL,"['aws logs put-retention-policy --log-group-name <group> --retention-in-days 365', 'az monitor diagnostic-settings create --name <setting> --resource <resource-id>']",66.65,HIGH,39.49,0.0176,False,61.47,92.0,CRITICAL,Mandatory priority floor applied for Audit Logging Disabled,,,,,,
DRF00319,Control-47,Vulnerability,enabled=False,enabled=False,Update,Medium,Amara Moore,amara.moore@company.com,Jacob Sanchez,jacob.sanchez@company.com,2026-04-05 10:54:40,Performance Tuning,Compliant,NONE,0,0,0,0,LOW,[],25.08,LOW,69.02,0.0401,False,24.86,12.51,LOW,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00148,Control-98,Vulnerability,enabled=True,enabled=True,Disable,High,Maria Gonzalez,maria.gonzalez@company.com,Jason Patel,jason.patel@company.com,2026-04-05 10:54:40,Security Update,Mitigated,GDPR,1,0,0,0,LOW,[],68.63,HIGH,59.36,0.0169,False,62.67,33.42,LOW,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00081,Control-23,Vulnerability,enabled=True,enabled=False,Disable,High,Zainab Bhat,zainab.bhat@company.com,Deepika Martinez,deepika.martinez@company.com,2026-04-05 10:54:40,Emergency Fix,Drifted,NONE,0,0,1,0,LOW,[],75.27,HIGH,45.92,0.0365,False,30.7,30.95,LOW,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00424,Control-79,Firewall,enabled=False,enabled=True,Update,Medium,Jason Martin,jason.martin@company.com,Matthew Ramirez,matthew.ramirez@company.com,2026-04-05 10:54:40,Emergency Fix,Compliant,NONE,0,0,1,0,LOW,[],25.11,LOW,71.99,0.036,False,31.52,13.52,LOW,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00399,Control-29,Access_Control,enabled=False,enabled=False,Remove,High,Ronald Harris,ronald.harris@company.com,Yuki Thomas,yuki.thomas@company.com,2026-04-05 10:54:40,Security Update,Mitigated,NONE,1,0,0,0,LOW,[],67.3,HIGH,59.11,0.0342,False,34.43,28.72,LOW,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00039,Control-75,Vulnerability,enabled=False,enabled=False,Rollback,Medium,Thomas Young,thomas.young@company.com,James Williams,james.williams@company.com,2026-04-05 10:54:40,Policy Change,Remediated,NONE,0,0,0,0,LOW,[],37.17,MEDIUM,58.13,0.0446,False,17.59,15.65,LOW,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00071,Control-54,Data_Protection,enabled=False,enabled=True,Disable,Critical,Rajesh Sharma,rajesh.sharma@company.com,Deepika Das,deepika.das@company.com,2026-04-05 10:54:40,Security Update,Remediated,NONE,1,0,0,0,LOW,[],65.35,CRITICAL,32.94,0.0268,False,46.58,29.86,LOW,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00372,Control-51,Network_Segmentation,enabled=False,enabled=False,Remove,Medium,David Robinson,david.robinson@company.com,Ronald Harris,ronald.harris@company.com,2026-04-05 10:54:40,Security Update,Remediated,CIS,1,0,0,0,LOW,[],51.48,MEDIUM,37.72,0.0299,False,41.55,24.25,LOW,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00121,Control-46,Endpoint,enabled=False,enabled=True,Modify,Critical,Diya Gupta,diya.gupta@company.com,Riya Verma,riya.verma@company.com,2026-04-06 10:54:40,Troubleshooting,Remediated,NIST,0,0,0,0,LOW,[],59.07,HIGH,49.36,0.0249,False,49.58,28.11,LOW,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00127,Control-10,DLP,enabled=False,enabled=True,Update,Critical,Paul Lee,paul.lee@company.com,Nadia Gupta,nadia.gupta@company.com,2026-04-06 10:54:40,Security Update,Compliant,NONE,1,0,0,0,LOW,[],32.39,LOW,49.09,0.0567,False,0.0,11.34,LOW,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00487,Control-86,DLP,enabled=False,enabled=False,Disable,Critical,Rohan Gonzalez,rohan.gonzalez@company.com,Isha Patel,isha.patel@company.com,2026-04-06 10:54:40,Policy Change,Compliant,NONE,0,0,0,86,HIGH,['restore DLP policy from policy-as-code and redeploy to sensitive data repositories'],66.35,HIGH,39.8,0.0462,False,14.99,68.47,HIGH,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00295,Control-78,DLP,enabled=True,enabled=False,Modify,High,Riya Sharma,riya.sharma@company.com,William Patel,william.patel@company.com,2026-04-06 10:54:40,Security Update,Mitigated,CIS,1,0,0,0,LOW,[],49.61,MEDIUM,59.79,0.039,False,26.66,21.36,LOW,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00300,Control-34,Cloud_Security,enabled=False,enabled=False,Rollback,Critical,Amara Lopez,amara.lopez@company.com,Steven White,steven.white@company.com,2026-04-07 10:54:40,Security Update,Compliant,GDPR,1,0,0,0,LOW,[],47.32,MEDIUM,51.76,0.0486,False,11.0,18.21,LOW,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00352,Control-51,Access_Control,enabled=True,enabled=True,Disable,High,Anthony Lee,anthony.lee@company.com,Jeffrey Thomas,jeffrey.thomas@company.com,2026-04-07 10:54:40,Emergency Fix,Remediated,CIS,0,0,1,0,LOW,[],72.42,HIGH,57.1,0.0433,False,19.59,28.29,LOW,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00162,Control-95,Vulnerability,enabled=True,enabled=True,Rollback,Critical,David Sharma,david.sharma@company.com,Jeffrey Ramirez,jeffrey.ramirez@company.com,2026-04-07 10:54:40,Emergency Fix,Under_Review,NONE,0,0,1,0,LOW,[],62.39,HIGH,62.74,0.0585,False,0.0,21.84,LOW,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00488,Control-33,DLP,enabled=True,enabled=True,Enable,Medium,Jeffrey Thomas,jeffrey.thomas@company.com,Donald Thompson,donald.thompson@company.com,2026-04-07 10:54:40,Performance Tuning,Remediated,CIS,0,0,0,0,LOW,[],31.44,LOW,51.0,0.0398,False,25.34,14.8,LOW,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00289,Control-4,Access_Control,enabled=False,enabled=True,Update,Medium,Sofia Jackson,sofia.jackson@company.com,Isha Sanchez,isha.sanchez@company.com,2026-04-07 10:54:40,Policy Change,Remediated,NONE,0,0,0,0,LOW,[],24.58,LOW,69.79,0.0592,False,0.0,8.6,LOW,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00206,Control-45,Endpoint,enabled=True,enabled=True,Modify,Medium,Priya Robinson,priya.robinson@company.com,Anjali Williams,anjali.williams@company.com,2026-04-07 10:54:40,Performance Tuning,Drifted,GDPR,0,0,0,0,LOW,[],62.51,HIGH,53.96,0.0387,False,27.21,25.96,LOW,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00156,Control-80,Vulnerability,enabled=True,enabled=False,Remove,Critical,Charles Miller,charles.miller@company.com,Priya Lewis,priya.lewis@company.com,2026-04-07 10:54:40,Performance Tuning,Compliant,ISO,0,0,0,0,LOW,[],67.83,HIGH,67.3,0.0473,False,13.11,25.71,LOW,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00240,Control-4,Network_Segmentation,enabled=True,enabled=True,Modify,Low,Brian Sharma,brian.sharma@company.com,Akshay Singh,akshay.singh@company.com,2026-04-07 10:54:40,Security Update,Drifted,PCI,1,0,0,0,LOW,[],50.3,MEDIUM,67.8,0.0486,False,11.06,19.26,LOW,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00092,Control-89,Data_Protection,enabled=False,enabled=False,Modify,Low,Neha Ramirez,neha.ramirez@company.com,Jacob Pillai,jacob.pillai@company.com,2026-04-08 10:54:40,Emergency Fix,Mitigated,NIST,0,0,1,0,LOW,[],38.01,MEDIUM,53.85,0.0409,False,23.51,16.83,LOW,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00089,Control-73,Logging,enabled=False,enabled=True,Disable,Medium,Aditya Taylor,aditya.taylor@company.com,Robert Patel,robert.patel@company.com,2026-04-08 10:54:40,Troubleshooting,Mitigated,NONE,0,0,0,97,CRITICAL,"['aws logs put-retention-policy --log-group-name <group> --retention-in-days 365', 'az monitor diagnostic-settings create --name <setting> --resource <resource-id>']",55.59,MEDIUM,36.74,0.0551,False,0.36,92.0,CRITICAL,Mandatory priority floor applied for Audit Logging Disabled,,,,,,
DRF00035,Control-50,Vulnerability,enabled=False,enabled=True,Update,Critical,Charles Mishra,charles.mishra@company.com,David Das,david.das@company.com,2026-04-08 10:54:40,Troubleshooting,Remediated,ISO,0,0,0,0,LOW,[],45.21,MEDIUM,64.13,0.0428,False,20.45,18.89,LOW,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00235,Control-50,Data_Protection,enabled=True,enabled=False,Modify,High,Sanjana Bhat,sanjana.bhat@company.com,Kevin Jones,kevin.jones@company.com,2026-04-08 10:54:40,Security Update,Mitigated,ISO,1,0,0,0,LOW,[],47.88,MEDIUM,59.74,0.034,False,34.83,21.98,LOW,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00214,Control-13,Logging,enabled=True,enabled=False,Enable,Medium,Edward Moore,edward.moore@company.com,Larry Pillai,larry.pillai@company.com,2026-04-08 10:54:40,Troubleshooting,Drifted,PCI,0,0,0,0,LOW,[],47.18,MEDIUM,62.95,0.0315,False,38.8,22.33,LOW,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00275,Control-75,Data_Protection,enabled=True,enabled=False,Modify,Critical,Andrew Young,andrew.young@company.com,Thomas Thomas,thomas.thomas@company.com,2026-04-08 10:54:40,Policy Change,Remediated,NONE,0,0,0,0,LOW,[],49.84,MEDIUM,58.38,0.0534,False,3.2,17.92,LOW,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00308,Control-35,Encryption,enabled=True,enabled=False,Disable,Medium,Anjali Anderson,anjali.anderson@company.com,Nikhil Clark,nikhil.clark@company.com,2026-04-08 10:54:40,Security Update,Compliant,NONE,1,0,0,98,CRITICAL,"['aws kms enable-key-rotation --key-id <key-id>', 'gcloud kms keys update <key-name> --protection-level=hsm']",35.89,LOW,50.53,0.046,False,15.26,93.0,CRITICAL,Mandatory priority floor applied for Encryption Downgrade,,,,,,
DRF00447,Control-59,Data_Protection,enabled=True,enabled=False,Update,Critical,Andrew Kumar,andrew.kumar@company.com,Raja Johnson,raja.johnson@company.com,2026-04-08 10:54:40,Policy Change,Remediated,NONE,0,0,0,0,LOW,[],41.5,MEDIUM,70.83,0.064,False,0.0,14.52,LOW,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00378,Control-62,DLP,enabled=True,enabled=False,Disable,Medium,Robert Bhat,robert.bhat@company.com,Gary Patel,gary.patel@company.com,2026-04-08 10:54:40,Emergency Fix,Remediated,CIS,0,0,1,86,HIGH,['restore DLP policy from policy-as-code and redeploy to sensitive data repositories'],61.5,HIGH,48.38,0.0492,False,10.01,66.03,HIGH,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00394,Control-22,Vulnerability,enabled=True,enabled=True,Disable,Low,Jacob Johnson,jacob.johnson@company.com,Sanjana Miller,sanjana.miller@company.com,2026-04-08 10:54:40,Troubleshooting,Remediated,PCI,0,0,0,0,LOW,[],43.73,MEDIUM,63.91,0.0379,False,28.39,19.56,LOW,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00029,Control-40,Vulnerability,enabled=True,enabled=False,Update,Critical,Andrew Singh,andrew.singh@company.com,Paul Iyer,paul.iyer@company.com,2026-04-09 10:54:40,Performance Tuning,Remediated,NONE,0,0,0,0,LOW,[],39.9,MEDIUM,70.4,0.0658,False,0.0,13.96,LOW,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00169,Control-24,DLP,enabled=False,enabled=True,Update,High,Christopher Jones,christopher.jones@company.com,Timothy Hernandez,timothy.hernandez@company.com,2026-04-09 10:54:40,Security Update,Compliant,NONE,1,0,0,0,LOW,[],29.54,LOW,54.66,0.0608,False,0.0,10.34,LOW,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00181,Control-64,Endpoint,enabled=True,enabled=True,Update,Critical,Jeffrey Thomas,jeffrey.thomas@company.com,Aditya Robinson,aditya.robinson@company.com,2026-04-09 10:54:40,Policy Change,Remediated,NIST,0,0,0,0,LOW,[],45.75,MEDIUM,68.13,0.0495,False,9.63,17.46,LOW,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00405,Control-34,DLP,enabled=False,enabled=False,Enable,Critical,Andrew Wilson,andrew.wilson@company.com,Xiulan Martinez,xiulan.martinez@company.com,2026-04-09 10:54:40,Troubleshooting,Drifted,ISO,0,0,0,0,LOW,[],64.71,HIGH,65.52,0.0474,False,13.02,78.0,HIGH,Critical unresolved drift floor applied,,,,,,
DRF00369,Control-73,Logging,enabled=True,enabled=False,Rollback,Medium,Arjun Gonzalez,arjun.gonzalez@company.com,Sanjana Gonzalez,sanjana.gonzalez@company.com,2026-04-09 10:54:40,Emergency Fix,Remediated,CIS,0,0,1,0,LOW,[],36.64,MEDIUM,58.81,0.0517,False,5.93,13.71,LOW,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00079,Control-59,Firewall,enabled=True,enabled=True,Disable,Medium,Robert Gupta,robert.gupta@company.com,Riya Robinson,riya.robinson@company.com,2026-04-09 10:54:40,Security Update,Under_Review,CIS,1,0,0,0,LOW,[],75.67,HIGH,57.98,0.0501,False,8.55,42.0,MEDIUM,Unresolved medium-severity review floor applied,,,,,,
DRF00348,Control-18,Vulnerability,enabled=True,enabled=True,Update,Critical,Nadia Hernandez,nadia.hernandez@company.com,Harsh Menon,harsh.menon@company.com,2026-04-09 10:54:40,Performance Tuning,Compliant,PCI,0,0,0,0,LOW,[],44.65,MEDIUM,68.56,0.0553,False,0.1,15.64,LOW,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00478,Control-69,Firewall,enabled=True,enabled=False,Update,Low,Christopher Williams,christopher.williams@company.com,Michael Williams,michael.williams@company.com,2026-04-10 10:54:40,Emergency Fix,Drifted,PCI,0,0,1,0,LOW,[],40.83,MEDIUM,73.2,0.0533,False,3.29,14.78,LOW,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00173,Control-73,Data_Protection,enabled=False,enabled=False,Rollback,Low,Rohan Garcia,rohan.garcia@company.com,Isha Menon,isha.menon@company.com,2026-04-10 10:54:40,Policy Change,Compliant,NONE,0,0,0,0,LOW,[],19.66,LOW,86.7,0.0645,False,0.0,6.88,LOW,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00270,Control-57,Network_Segmentation,enabled=True,enabled=True,Disable,Medium,Aditya Nair,aditya.nair@company.com,Arjun Gonzalez,arjun.gonzalez@company.com,2026-04-10 10:54:40,Policy Change,Compliant,NIST,0,0,0,0,LOW,[],54.35,MEDIUM,46.62,0.0452,False,16.49,21.5,LOW,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00225,Control-18,Cloud_Security,enabled=True,enabled=True,Rollback,Medium,Diya Sanchez,diya.sanchez@company.com,Aditya Lopez,aditya.lopez@company.com,2026-04-10 10:54:40,Performance Tuning,Under_Review,PCI,0,0,0,0,LOW,[],50.21,MEDIUM,65.99,0.0349,False,33.37,42.0,MEDIUM,Unresolved medium-severity review floor applied,,,,,,
DRF00077,Control-59,Access_Control,enabled=False,enabled=True,Rollback,Medium,Sanjana Sanchez,sanjana.sanchez@company.com,Donald Lee,donald.lee@company.com,2026-04-10 10:54:40,Emergency Fix,Drifted,NONE,0,0,1,0,LOW,[],45.19,MEDIUM,48.69,0.0585,False,0.0,15.82,LOW,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00194,Control-64,Data_Protection,enabled=False,enabled=False,Remove,Medium,Isha Moore,isha.moore@company.com,Andrew Iyer,andrew.iyer@company.com,2026-04-10 10:54:40,Security Update,Under_Review,NONE,1,0,0,0,LOW,[],67.23,HIGH,61.9,0.0489,False,10.58,42.0,MEDIUM,Unresolved medium-severity review floor applied,,,,,,
DRF00479,Control-46,Cloud_Security,enabled=False,enabled=False,Remove,High,Diya White,diya.white@company.com,Nadia Verma,nadia.verma@company.com,2026-04-10 10:54:40,Security Update,Mitigated,NIST,1,0,0,88,HIGH,['restore cloud guardrail policy in policy-as-code and redeploy the policy template'],74.87,HIGH,45.92,0.0542,False,1.83,70.48,HIGH,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00329,Control-40,Firewall,enabled=True,enabled=False,Enable,Medium,Vikram Ramirez,vikram.ramirez@company.com,Anthony Patel,anthony.patel@company.com,2026-04-11 10:54:40,Emergency Fix,Remediated,ISO,0,0,1,0,LOW,[],33.48,MEDIUM,51.69,0.0191,False,59.12,20.59,LOW,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00136,Control-25,Encryption,enabled=True,enabled=False,Rollback,Critical,Maria Sharma,maria.sharma@company.com,Sophia Moore,sophia.moore@company.com,2026-04-11 10:54:40,Emergency Fix,Under_Review,NIST,0,0,1,98,CRITICAL,"['aws kms enable-key-rotation --key-id <key-id>', 'gcloud kms keys update <key-name> --protection-level=hsm']",69.25,HIGH,69.6,0.0197,False,58.16,93.0,CRITICAL,Mandatory priority floor applied for Encryption Downgrade,,,,,,
DRF00230,Control-41,DLP,enabled=True,enabled=False,Enable,High,James Sanchez,james.sanchez@company.com,Sophia Thompson,sophia.thompson@company.com,2026-04-11 10:54:40,Performance Tuning,Remediated,NONE,0,0,0,0,LOW,[],38.25,MEDIUM,61.31,0.0251,False,49.28,20.78,LOW,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00287,Control-48,Endpoint,enabled=True,enabled=False,Enable,Low,Ryan Nair,ryan.nair@company.com,Jason Kumar,jason.kumar@company.com,2026-04-12 10:54:40,Emergency Fix,Drifted,ISO,0,0,1,0,LOW,[],36.19,MEDIUM,59.34,0.01,False,73.93,23.76,LOW,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
DRF00025,Control-1,Vulnerability,enabled=False,enabled=True,Disable,High,Akshay Sanchez,akshay.sanchez@company.com,Aditya Thompson,aditya.thompson@company.com,2026-04-12 10:54:40,Security Update,Remediated,NONE,1,0,0,0,LOW,[],47.39,LOW,38.97,0.0217,False,54.85,24.81,LOW,"Weighted rule, ML risk, and behavioral anomaly signals",,,,,,
